x,y,2g,3g,lte
47.328625,49.06586,False,False,False
47.350567,49.06586,False,False,False
47.372505,49.06586,False,False,False
47.394444,49.06586,False,False,False
47.416386,49.06586,False,False,False
47.438324,49.06586,False,False,False
47.460262,49.06586,False,False,False
47.482204,49.06586,False,False,False
47.504143,49.06586,False,False,False
47.526085,49.06586,False,False,False
47.548023,49.06586,False,False,False
47.56996,49.06586,False,False,False
47.591904,49.06586,False,False,False
47.613842,49.06586,False,False,False
47.635784,49.06586,False,False,False
47.657722,49.06586,False,False,False
47.67966,49.06586,False,False,False
47.701603,49.06586,False,False,False
47.72354,49.06586,False,False,False
47.745483,49.06586,False,False,False
47.76742,49.06586,False,False,False
47.789364,49.06586,False,False,False
47.811302,49.06586,False,False,False
47.83324,49.06586,False,False,False
47.855183,49.06586,False,False,False
47.87712,49.06586,False,False,False
47.89906,49.06586,False,False,False
47.921,49.06586,False,False,False
47.94294,49.06586,False,False,False
47.96488,49.06586,False,False,False
47.98682,49.06586,False,False,False
48.00876,49.06586,False,False,False
48.0307,49.06586,False,False,False
48.05264,49.06586,False,False,False
48.074577,49.06586,False,False,False
48.09652,49.06586,False,False,False
48.118458,49.06586,False,False,False
48.1404,49.06586,False,False,False
48.16234,49.06586,False,False,False
48.18428,49.06586,False,False,False
48.20622,49.06586,False,False,False
48.228157,49.06586,False,False,False
48.2501,49.06586,False,False,False
48.272038,49.06586,False,False,False
48.29398,49.06586,False,False,False
48.315918,49.06586,False,False,False
48.337856,49.06586,False,False,False
48.3598,49.06586,False,False,False
48.381737,49.06586,False,False,False
48.40368,49.06586,False,False,False
48.425617,49.06586,False,False,False
48.447556,49.06586,False,False,False
48.469498,49.06586,False,False,False
48.491436,49.06586,False,False,False
48.513374,49.06586,False,False,False
48.535316,49.06586,False,False,False
48.557255,49.06586,False,False,False
48.579197,49.06586,False,False,False
48.601135,49.06586,False,False,False
48.623074,49.06586,False,False,False
48.645016,49.06586,False,False,False
48.666954,49.06586,False,False,False
48.688896,49.06586,False,False,False
48.710835,49.06586,False,False,False
48.732777,49.06586,False,False,False
48.754715,49.06586,False,False,False
48.776653,49.06586,False,False,False
48.798595,49.06586,False,False,False
48.820534,49.06586,False,False,False
48.842476,49.06586,False,False,False
48.864414,49.06586,False,False,False
48.886353,49.06586,False,False,False
48.908295,49.06586,False,False,False
48.930233,49.06586,False,False,False
48.95217,49.06586,False,False,False
48.974113,49.06586,False,False,False
48.99605,49.06586,False,False,False
49.017994,49.06586,False,False,False
49.039932,49.06586,False,False,False
49.06187,49.06586,False,False,False
49.083813,49.06586,False,False,False
49.10575,49.06586,False,False,False
49.127693,49.06586,False,False,False
49.14963,49.06586,False,False,False
49.17157,49.06586,False,False,False
49.193512,49.06586,False,False,False
49.21545,49.06586,False,False,False
49.237392,49.06586,False,False,False
49.25933,49.06586,False,False,False
49.281273,49.06586,False,False,False
49.30321,49.06586,False,False,False
49.32515,49.06586,False,False,False
49.34709,49.06586,False,False,False
49.36903,49.06586,False,False,False
49.39097,49.06586,False,False,False
49.41291,49.06586,False,False,False
49.43485,49.06586,False,False,False
49.456787,49.06586,False,False,False
49.47873,49.06586,False,False,False
49.500668,49.06586,False,False,False
49.52261,49.06586,False,False,False
49.544548,49.06586,False,False,False
49.56649,49.06586,False,False,False
49.58843,49.06586,False,False,False
49.610367,49.06586,False,False,False
49.63231,49.06586,False,False,False
49.654247,49.06586,False,False,False
49.67619,49.06586,False,False,False
49.698128,49.06586,False,False,False
49.720066,49.06586,False,False,False
49.74201,49.06586,False,False,False
49.763947,49.06586,False,False,False
49.78589,49.06586,False,False,False
49.807827,49.06586,False,False,False
49.829765,49.06586,False,False,False
49.851707,49.06586,False,False,False
49.873646,49.06586,False,False,False
49.895584,49.06586,False,False,False
49.917526,49.06586,False,False,False
49.939465,49.06586,False,False,False
49.961407,49.06586,False,False,False
49.983345,49.06586,False,False,False
50.005283,49.06586,False,False,False
50.027225,49.06586,False,False,False
50.049164,49.06586,False,False,False
50.071106,49.06586,False,False,False
50.093044,49.06586,False,False,False
50.114986,49.06586,False,False,False
50.136925,49.06586,False,False,False
50.158863,49.06586,False,False,False
50.180805,49.06586,False,False,False
50.202744,49.06586,False,False,False
50.224686,49.06586,False,False,False
50.246624,49.06586,False,False,False
50.268562,49.06586,False,False,False
50.290504,49.06586,False,False,False
50.312443,49.06586,False,False,False
50.33438,49.06586,False,False,False
50.356323,49.06586,False,False,False
50.37826,49.06586,False,False,False
50.400204,49.06586,False,False,False
50.422142,49.06586,False,False,False
50.44408,49.06586,False,False,False
50.466022,49.06586,False,False,False
50.48796,49.06586,False,False,False
50.509903,49.06586,False,False,False
50.53184,49.06586,False,False,False
50.55378,49.06586,False,False,False
50.57572,49.06586,False,False,False
50.59766,49.06586,False,False,False
45.003002,49.05089,True,True,True
45.02494,49.05089,True,True,True
45.046883,49.05089,True,True,True
45.06882,49.05089,True,True,True
45.09076,49.05089,True,True,True
45.1127,49.05089,True,True,True
45.13464,49.05089,True,True,True
45.15658,49.05089,False,False,False
45.17852,49.05089,False,False,False
45.200462,49.05089,False,False,False
45.2224,49.05089,False,False,False
45.24434,49.05089,False,False,False
45.26628,49.05089,False,False,False
45.28822,49.05089,False,False,False
45.31016,49.05089,False,False,False
45.3321,49.05089,False,False,False
45.35404,49.05089,False,False,False
45.37598,49.05089,False,False,False
45.39792,49.05089,False,False,False
45.41986,49.05089,False,False,False
45.4418,49.05089,False,False,False
45.463737,49.05089,False,False,False
45.48568,49.05089,False,False,False
45.507618,49.05089,False,False,False
45.529556,49.05089,False,False,False
45.5515,49.05089,False,False,False
45.573437,49.05089,False,False,False
45.59538,49.05089,False,False,False
45.617317,49.05089,False,False,False
45.639256,49.05089,False,False,False
45.661198,49.05089,False,False,False
45.683136,49.05089,False,False,False
45.70508,49.05089,False,False,False
45.727016,49.05089,False,False,False
45.74896,49.05089,False,False,False
45.770897,49.05089,False,False,False
45.792835,49.05089,False,False,False
45.814777,49.05089,False,False,False
45.836716,49.05089,False,False,False
45.858658,49.05089,False,False,False
45.880596,49.05089,False,False,False
45.902534,49.05089,False,False,False
45.924477,49.05089,False,False,False
45.946415,49.05089,False,False,False
45.968353,49.05089,False,False,False
45.990295,49.05089,False,False,False
46.012234,49.05089,False,False,False
46.034176,49.05089,False,False,False
46.056114,49.05089,False,False,False
46.078053,49.05089,False,False,False
46.099995,49.05089,False,False,False
46.121933,49.05089,False,False,False
46.143875,49.05089,False,False,False
46.165813,49.05089,False,False,False
46.18775,49.05089,False,False,False
46.209694,49.05089,False,False,False
46.231632,49.05089,False,False,False
46.253574,49.05089,False,False,False
46.275513,49.05089,False,False,False
46.297455,49.05089,False,False,False
46.319393,49.05089,False,False,False
46.34133,49.05089,False,False,False
46.363274,49.05089,False,False,False
46.385212,49.05089,False,False,False
46.40715,49.05089,False,False,False
46.429092,49.05089,False,False,False
46.45103,49.05089,False,False,False
46.472973,49.05089,False,False,False
46.49491,49.05089,False,False,False
46.51685,49.05089,False,False,False
46.53879,49.05089,False,False,False
46.56073,49.05089,False,False,False
46.58267,49.05089,False,False,False
46.60461,49.05089,False,False,False
46.62655,49.05089,False,False,False
46.64849,49.05089,False,False,False
46.67043,49.05089,False,False,False
46.69237,49.05089,False,False,False
46.71431,49.05089,False,False,False
46.736248,49.05089,False,False,False
46.75819,49.05089,False,False,False
46.78013,49.05089,False,False,False
46.80207,49.05089,False,False,False
46.82401,49.05089,False,False,False
46.845947,49.05089,False,False,False
46.86789,49.05089,False,False,False
46.889828,49.05089,False,False,False
46.91177,49.05089,False,False,False
46.93371,49.05089,False,False,False
46.955647,49.05089,False,False,False
46.97759,49.05089,False,False,False
46.999527,49.05089,False,False,False
47.021465,49.05089,False,False,False
47.043407,49.05089,False,False,False
47.065346,49.05089,False,False,False
47.087288,49.05089,False,False,False
47.109226,49.05089,False,False,False
47.131165,49.05089,False,False,False
47.153107,49.05089,False,False,False
47.175045,49.05089,False,False,False
47.196987,49.05089,False,False,False
47.218925,49.05089,False,False,False
47.240868,49.05089,False,False,False
47.262806,49.05089,False,False,False
47.284744,49.05089,False,False,False
47.306686,49.05089,False,False,False
47.328625,49.05089,False,False,False
47.350567,49.05089,False,False,False
47.372505,49.05089,False,False,False
47.394444,49.05089,False,False,False
47.416386,49.05089,False,False,False
47.438324,49.05089,False,False,False
47.460262,49.05089,False,False,False
47.482204,49.05089,False,False,False
47.504143,49.05089,False,False,False
47.526085,49.05089,False,False,False
47.548023,49.05089,False,False,False
47.56996,49.05089,False,False,False
47.591904,49.05089,False,False,False
47.613842,49.05089,False,False,False
47.635784,49.05089,False,False,False
47.657722,49.05089,False,False,False
47.67966,49.05089,False,False,False
47.701603,49.05089,False,False,False
47.72354,49.05089,False,False,False
47.745483,49.05089,False,False,False
47.76742,49.05089,False,False,False
47.789364,49.05089,False,False,False
47.811302,49.05089,False,False,False
47.83324,49.05089,False,False,False
47.855183,49.05089,False,False,False
47.87712,49.05089,False,False,False
47.89906,49.05089,False,False,False
47.921,49.05089,False,False,False
47.94294,49.05089,False,False,False
47.96488,49.05089,False,False,False
47.98682,49.05089,False,False,False
48.00876,49.05089,False,False,False
48.0307,49.05089,False,False,False
48.05264,49.05089,False,False,False
48.074577,49.05089,False,False,False
48.09652,49.05089,False,False,False
48.118458,49.05089,False,False,False
48.1404,49.05089,False,False,False
48.16234,49.05089,False,False,False
48.18428,49.05089,False,False,False
48.20622,49.05089,False,False,False
48.228157,49.05089,False,False,False
48.2501,49.05089,False,False,False
48.272038,49.05089,False,False,False
48.29398,49.05089,False,False,False
48.315918,49.05089,False,False,False
48.337856,49.05089,False,False,False
48.3598,49.05089,False,False,False
48.381737,49.05089,False,False,False
48.40368,49.05089,False,False,False
48.425617,49.05089,False,False,False
48.447556,49.05089,False,False,False
48.469498,49.05089,False,False,False
48.491436,49.05089,False,False,False
48.513374,49.05089,False,False,False
48.535316,49.05089,False,False,False
48.557255,49.05089,False,False,False
48.579197,49.05089,False,False,False
48.601135,49.05089,False,False,False
48.623074,49.05089,False,False,False
48.645016,49.05089,False,False,False
48.666954,49.05089,False,False,False
48.688896,49.05089,False,False,False
48.710835,49.05089,False,False,False
48.732777,49.05089,False,False,False
48.754715,49.05089,False,False,False
48.776653,49.05089,False,False,False
48.798595,49.05089,False,False,False
48.820534,49.05089,False,False,False
48.842476,49.05089,False,False,False
48.864414,49.05089,False,False,False
48.886353,49.05089,False,False,False
48.908295,49.05089,False,False,False
48.930233,49.05089,False,False,False
48.95217,49.05089,False,False,False
48.974113,49.05089,False,False,False
48.99605,49.05089,False,False,False
49.017994,49.05089,False,False,False
49.039932,49.05089,False,False,False
49.06187,49.05089,False,False,False
49.083813,49.05089,False,False,False
49.10575,49.05089,False,False,False
49.127693,49.05089,False,False,False
49.14963,49.05089,False,False,False
49.17157,49.05089,False,False,False
49.193512,49.05089,False,False,False
49.21545,49.05089,False,False,False
49.237392,49.05089,False,False,False
49.25933,49.05089,False,False,False
